"Id","Offense","Offense Conference","Defense","Defense Conference","Home","Away","Offense Score","Defense Score","Game Id","Drive Id","Drive Number","Play Number","Period","Clock Minutes","Clock Seconds","Offense Timeouts","Defense Timeouts","Yard Line","Yards To Goal","Down","Distance","Scoring","Yards Gained","Play Type","Play Text","Ppa","Wallclock"
"401520176104958301","Florida","SEC","Utah","Pac-12","Utah","Florida","11","24","401520176","40152017623","23","4","4","4","16","2","3","36","36","2","7","false","-10","Penalty","Florida Penalty, Offensive Holding (Damieon George Jr.) to the UTAH 46",,"2023-09-01T03:00:42.000Z"
"401520176104959701","Florida","SEC","Utah","Pac-12","Utah","Florida","11","24","401520176","40152017623","23","5","4","4","2","2","3","46","46","2","17","false","8","Pass Reception","Graham Mertz pass complete to Trevor Etienne for 8 yds to the UTAH 38","0.7110329798218266","2023-09-01T03:01:19.000Z"
"401520176104967701","Florida","SEC","Utah","Pac-12","Utah","Florida","11","24","401520176","40152017623","23","6","4","3","22","2","3","38","38","3","9","false","6","Pass Reception","Graham Mertz pass complete to Ricky Pearsall for 6 yds to the UTAH 32","0.2831879516515450","2023-09-01T03:02:14.000Z"
"401520176104976501","Florida","SEC","Utah","Pac-12","Utah","Florida","11","24","401520176","40152017623","23","7","4","2","34","2","3","32","32","4","3","false","6","Pass Reception","Graham Mertz pass complete to Caleb Douglas for 6 yds to the UTAH 26 for a 1ST down","1.7378464136348999","2023-09-01T03:02:48.000Z"
"401520176104978401","Florida","SEC","Utah","Pac-12","Utah","Florida","11","24","401520176","40152017623","23","8","4","2","15","2","3","26","26","1","10","false","2","Rush","Graham Mertz run for 2 yds to the UTAH 24","-0.2528871890516275","2023-09-01T03:03:18.000Z"
"401520176104984701","Florida","SEC","Utah","Pac-12","Utah","Florida","11","24","401520176","40152017623","23","9","4","1","52","2","3","24","24","2","8","false","0","Pass Incompletion","Graham Mertz pass incomplete to Ricky Pearsall","-0.5525750221841075","2023-09-01T03:03:33.000Z"
"401520176104985601","Florida","SEC","Utah","Pac-12","Utah","Florida","11","24","401520176","40152017623","23","10","4","1","43","2","3","24","24","3","8","false","-6","Sack","Graham Mertz sacked by Logan Fano for a loss of 6 yards to the UTAH 30","-2.0557161546315168","2023-09-01T03:04:46.000Z"
"401520176104985602","Florida","SEC","Utah","Pac-12","Utah","Florida","11","24","401520176","40152017623","23","11","4","1","43","1","3","30","30","4","14","false","0","Timeout","Timeout Florida, clock 01:43",,"2023-09-01T03:04:53.000Z"
"401520176104986001","Florida","SEC","Utah","Pac-12","Utah","Florida","11","24","401520176","40152017623","23","12","4","1","39","1","3","30","30","4","14","false","0","Pass Incompletion","Graham Mertz pass incomplete to Caleb Douglas","-1.4188195117245677","2023-09-01T03:08:15.000Z"
"401520176104986002","Utah","Pac-12","Florida","SEC","Utah","Florida","24","11","401520176","40152017624","24","1","4","1","39","2","1","30","70","1","10","false","0","Timeout","Timeout Utah, clock 01:39",,"2023-09-01T03:09:05.000Z"
"401520176104988901","Utah","Pac-12","Florida","SEC","Utah","Florida","24","11","401520176","40152017624","24","2","4","1","10","2","1","30","70","1","10","false","-3","Rush","TEAM run for a loss of 3 yards to the UTAH 27","-1.1944708867896363","2023-09-01T03:10:33.000Z"
"401520176104996801","Utah","Pac-12","Florida","SEC","Utah","Florida","24","11","401520176","40152017624","24","3","4","0","31","2","1","27","73","2","13","false","-8","Rush","TEAM run for a loss of 8 yards to the UTAH 19","-0.4652244604253166","2023-09-01T03:11:30.000Z"
"401520176104999801","Utah","Pac-12","Florida","SEC","Utah","Florida","24","11","401520176","40152017624","24","4","4","0","1","2","1","19","81","3","21","false","-1","Rush","TEAM run for a loss of 1 yard to the UTAH 18","-0.03662466828889424","2023-09-01T03:11:43.000Z"
"401520176104999802","Utah","Pac-12","Florida","SEC","Utah","Florida","24","11","401520176","40152017624","24","5","4","0","0","2","1","19","81","0","21","false","0","End of Game","End of 4th Quarter",,"2023-09-01T03:12:06.000Z"
